5, 11, 740, 167, 36, 83, -1, -1, -1, -1
5, 12, 87, 179, 32, 86, -1, -1, -1, -1
5, 13, 201, 143, 29, 100, -1, -1, -1, -1
6, 1, 162, 288, 48, 151, -1, -1, -1, -1
6, 2, 395, 333, 78, 164, -1, -1, -1, -1
6, 3, 362, 150, 38, 101, -1, -1, -1, -1
6, 4, 175, 327, 90, 230, -1, -1, -1, -1
6, 5, 586, 165, 38, 99, -1, -1, -1, -1
6, 6, 471, 130, 32, 96, -1, -1, -1, -1
6, 7, 264, 117, 31, 91, -1, -1, -1, -1
6, 9, 445, 130, 34, 93, -1, -1, -1, -1
6, 10, 774, 166, 26, 71, -1, -1, -1, -1
6, 11, 743, 168, 35, 80, -1, -1, -1, -1
6, 12, 87, 178, 32, 85, -1, -1, -1, -1
6, 13, 201, 143, 29, 99, -1, -1, -1, -1
7, 1, 162, 294, 52, 161, -1, -1, -1, -1
7, 2, 394, 333, 76, 163, -1, -1, -1, -1
7, 3, 362, 150, 38, 101, -1, -1, -1, -1
7, 4, 179, 344, 77, 199, -1, -1, -1, -1
7, 5, 587, 165, 39, 101, -1, -1, -1, -1
7, 6, 472, 129, 32, 97, -1, -1, -1, -1
7, 7, 265, 117, 31, 92, -1, -1, -1, -1
7, 9, 449, 129, 35, 96, -1, -1, -1, -1
7, 10, 775, 166, 26, 70, -1, -1, -1, -1
7, 11, 745, 165, 36, 83, -1, -1, -1, -1
7, 12, 87, 178, 32, 85, -1, -1, -1, -1
7, 13, 202, 143, 29, 98, -1, -1, -1, -1
7, 14, 57, 440, 71, 157, -1, -1, -1, -1
7, 15, 300, 123, 33, 100, -1, -1, -1, -1
8, 1, 162, 275, 40, 120, -1, -1, -1, -1
8, 2, 392, 333, 75, 164, -1, -1, -1, -1
8, 3, 363, 150, 38, 99, -1, -1, -1, -1
8, 4, 181, 352, 70, 181, -1, -1, -1, -1
8, 5, 589, 165, 39, 100, -1, -1, -1, -1
8, 6, 472, 128, 32, 96, -1, -1, -1, -1
8, 7, 265, 118, 30, 92, -1, -1, -1, -1
8, 9, 452, 129, 35, 96, -1, -1, -1, -1
8, 10, 777, 166, 25, 68, -1, -1, -1, -1
8, 11, 746, 163, 37, 86, -1, -1, -1, -1
8, 12, 87, 176, 31, 84, -1, -1, -1, -1
8, 13, 202, 142, 29, 100, -1, -1, -1, -1
8, 14, 56, 440, 69, 154, -1, -1, -1, -1
8, 15, 301, 123, 32, 99, -1, -1, -1, -1
9, 1, 162, 267, 35, 101, -1, -1, -1, -1
9, 2, 389, 333, 75, 164, -1, -1, -1, -1
9, 3, 364, 149, 38, 101, -1, -1, -1, -1
9, 4, 179, 354, 68, 176, -1, -1, -1, -1
9, 5, 593, 165, 40, 100, -1, -1, -1, -1
9, 6, 474, 127, 31, 94, -1, -1, -1, -1
9, 7, 266, 117, 30, 92, -1, -1, -1, -1
9, 9, 454, 129, 35, 95, -1, -1, -1, -1
9, 10, 780, 167, 26, 69, -1, -1, -1, -1
9, 11, 748, 160, 39, 89, -1, -1, -1, -1
9, 12, 88, 176, 32, 85, -1, -1, -1, -1
9, 13, 203, 142, 29, 101, -1, -1, -1, -1
9, 14, 53, 441, 68, 150, -1, -1, -1, -1
9, 15, 301, 124, 32, 99, -1, -1, -1, -1
10, 1, 162, 267, 35, 94, -1, -1, -1, -1
10, 2, 385, 334, 75, 166, -1, -1, -1, -1
10, 3, 366, 149, 40, 104, -1, -1, -1, -1
10, 4, 177, 356, 67, 175, -1, -1, -1, -1
10, 5, 597, 164, 41, 103, -1, -1, -1, -1
10, 6, 473, 129, 31, 95, -1, -1, -1, -1
10, 7, 267, 118, 30, 91, -1, -1, -1, -1
10, 9, 457, 131, 34, 94, -1, -1, -1, -1
10, 10, 783, 169, 26, 70, -1, -1, -1, -1
10, 11, 750, 162, 38, 87, -1, -1, -1, -1
10, 12, 88, 177, 31, 84, -1, -1, -1, -1
10, 13, 203, 143, 29, 100, -1, -1, -1, -1
10, 14, 51, 445, 68, 150, -1, -1, -1, -1
10, 15, 301, 124, 32, 97, -1, -1, -1, -1
11, 1, 161, 268, 35, 89, -1, -1, -1, -1
11, 2, 382, 336, 75, 167, -1, -1, -1, -1
11, 3, 367, 150, 41, 104, -1, -1, -1, -1
11, 4, 175, 357, 66, 173, -1, -1, -1, -1
11, 5, 600, 167, 40, 101, -1, -1, -1, -1
11, 6, 475, 130, 30, 94, -1, -1, -1, -1
11, 7, 268, 118, 30, 92, -1, -1, -1, -1
11, 9, 458, 134, 33, 90, -1, -1, -1, -1
11, 10, 785, 171, 26, 69, -1, -1, -1, -1
11, 11, 752, 163, 35, 81, -1, -1, -1, -1
11, 12, 88, 177, 31, 83, -1, -1, -1, -1
11, 13, 203, 144, 29, 100, -1, -1, -1, -1
11, 14, 50, 447, 66, 146, -1, -1, -1, -1
11, 15, 301, 126, 32, 99, -1, -1, -1, -1
12, 2, 379, 339, 76, 169, -1, -1, -1, -1
12, 3, 366, 152, 41, 105, -1, -1, -1, -1
12, 4, 171, 352, 72, 189, -1, -1, -1, -1
12, 5, 605, 169, 39, 96, -1, -1, -1, -1
12, 7, 270, 119, 30, 93, -1, -1, -1, -1
12, 9, 459, 133, 33, 89, -1, -1, -1, -1
12, 10, 787, 170, 25, 67, -1, -1, -1, -1
12, 11, 754, 161, 36, 83, -1, -1, -1, -1
12, 12, 89, 177, 31, 83, -1, -1, -1, -1
12, 13, 203, 144, 29, 101, -1, -1, -1, -1
12, 14, 49, 448, 65, 142, -1, -1, -1, -1
12, 15, 301, 127, 33, 100, -1, -1, -1, -1
13, 2, 375, 340, 75, 167, -1, -1, -1, -1
13, 3, 366, 153, 41, 104, -1, -1, -1, -1
13, 4, 170, 358, 70, 183, -1, -1, -1, -1
13, 5, 609, 170, 39, 98, -1, -1, -1, -1
13, 7, 271, 120, 29, 92, -1, -1, -1, -1
13, 9, 462, 135, 34, 89, -1, -1, -1, -1
13, 10, 789, 171, 24, 66, -1, -1, -1, -1
13, 11, 755, 161, 37, 84, -1, -1, -1, -1
13, 12, 90, 178, 31, 84, -1, -1, -1, -1
13, 13, 203, 144, 29, 101, -1, -1, -1, -1
13, 14, 48, 449, 64, 138, -1, -1, -1, -1
13, 15, 301, 127, 33, 101, -1, -1, -1, -1
13, 1, 159, 269, 36, 86, -1, -1, -1, -1
14, 2, 371, 342, 75, 167, -1, -1, -1, -1
14, 3, 365, 154, 41, 105, -1, -1, -1, -1
14, 4, 167, 364, 70, 183, -1, -1, -1, -1
14, 5, 613, 173, 38, 94, -1, -1, -1, -1
14, 7, 273, 121, 28, 90, -1, -1, -1, -1
14, 9, 464, 137, 33, 87, -1, -1, -1, -1
14, 10, 791, 170, 24, 64, -1, -1, -1, -1
14, 11, 757, 161, 37, 86, -1, -1, -1, -1
14, 12, 91, 178, 31, 85, -1, -1, -1, -1
14, 13, 204, 144, 29, 100, -1, -1, -1, -1
14, 14, 48, 450, 63, 136, -1, -1, -1, -1
14, 15, 302, 128, 33, 101, -1, -1, -1, -1
14, 1, 157, 270, 38, 87, -1, -1, -1, -1
15, 2, 368, 344, 76, 168, -1, -1, -1, -1
15, 3, 365, 155, 41, 104, -1, -1, -1, -1
15, 4, 164, 349, 78, 209, -1, -1, -1, -1
15, 5, 619, 174, 37, 92, -1, -1, -1, -1
15, 7, 273, 121, 28, 88, -1, -1, -1, -1
15, 9, 465, 136, 34, 88, -1, -1, -1, -1
15, 10, 792, 170, 24, 65, -1, -1, -1, -1
15, 11, 759, 161, 37, 86, -1, -1, -1, -1
15, 12, 91, 177, 31, 85, -1, -1, -1, -1
15, 13, 205, 145, 29, 100, -1, -1, -1, -1
15, 14, 48, 450, 63, 134, -1, -1, -1, -1
15, 15, 302, 129, 32, 100, -1, -1, -1, -1
15, 1, 156, 272, 41, 90, -1, -1, -1, -1
16, 2, 367, 346, 77, 171, -1, -1, -1, -1
16, 3, 364, 159, 38, 97, -1, -1, -1, -1
16, 4, 162, 362, 72, 191, -1, -1, -1, -1
16, 5, 623, 173, 39, 95, -1, -1, -1, -1
16, 7, 274, 121, 27, 87, -1, -1, -1, -1
16, 9, 466, 138, 33, 86, -1, -1, -1, -1
16, 10, 794, 170, 26, 68, -1, -1, -1, -1
16, 11, 761, 161, 37, 86, -1, -1, -1, -1
16, 12, 92, 177, 31, 85, -1, -1, -1, -1
16, 13, 205, 145, 29, 99, -1, -1, -1, -1
16, 14, 47, 451, 62, 132, -1, -1, -1, -1
16, 15, 302, 130, 32, 100, -1, -1, -1, -1
16, 1, 153, 270, 42, 88, -1, -1, -1, -1
16, 16, 397, 120, 32, 90, -1, -1, -1, -1
17, 2, 366, 347, 75, 168, -1, -1, -1, -1
17, 3, 364, 162, 37, 94, -1, -1, -1, -1
17, 4, 161, 369, 69, 185, -1, -1, -1, -1
17, 5, 626, 173, 41, 98, -1, -1, -1, -1
17, 7, 274, 121, 27, 86, -1, -1, -1, -1
17, 9, 467, 138, 34, 89, -1, -1, -1, -1
17, 10, 797, 171, 28, 70, -1, -1, -1, -1
17, 11, 764, 163, 38, 87, -1, -1, -1, -1
17, 12, 91, 177, 31, 83, -1, -1, -1, -1
17, 13, 205, 145, 29, 100, -1, -1, -1, -1
17, 14, 45, 453, 64, 133, -1, -1, -1, -1
17, 15, 302, 131, 32, 101, -1, -1, -1, -1
17, 1, 151, 272, 44, 90, -1, -1, -1, -1
17, 16, 397, 123, 34, 96, -1, -1, -1, -1
18, 2, 365, 349, 77, 172, -1, -1, -1, -1
18, 3, 363, 162, 37, 94, -1, -1, -1, -1
18, 4, 158, 373, 68, 182, -1, -1, -1, -1
18, 5, 629, 173, 42, 98, -1, -1, -1, -1
18, 7, 276, 121, 27, 87, -1, -1, -1, -1
18, 9, 470, 135, 37, 96, -1, -1, -1, -1
18, 10, 798, 172, 28, 70, -1, -1, -1, -1
18, 11, 767, 163, 37, 86, -1, -1, -1, -1
18, 12, 92, 177, 30, 82, -1, -1, -1, -1
18, 13, 205, 145, 29, 101, -1, -1, -1, -1
18, 14, 43, 455, 65, 135, -1, -1, -1, -1
18, 15, 303, 131, 32, 100, -1, -1, -1, -1
18, 1, 149, 273, 46, 92, -1, -1, -1, -1
18, 16, 398, 123, 34, 96, -1, -1, -1, -1
19, 2, 364, 350, 77, 175, -1, -1, -1, -1
19, 3, 363, 162, 37, 94, -1, -1, -1, -1
19, 4, 156, 376, 68, 182, -1, -1, -1, -1
19, 5, 632, 174, 42, 98, -1, -1, -1, -1
19, 7, 277, 120, 27, 87, -1, -1, -1, -1
19, 9, 472, 132, 40, 103, -1, -1, -1, -1
19, 10, 801, 171, 28, 68, -1, -1, -1, -1
19, 11, 770, 165, 39, 89, -1, -1, -1, -1
19, 12, 92, 177, 30, 82, -1, -1, -1, -1
19, 13, 205, 144, 30, 102, -1, -1, -1, -1
19, 14, 40, 455, 64, 131, -1, -1, -1, -1
19, 15, 303, 131, 32, 100, -1, -1, -1, -1
19, 1, 147, 274, 46, 90, -1, -1, -1, -1
19, 16, 399, 123, 33, 95, -1, -1, -1, -1
20, 2, 364, 351, 77, 175, -1, -1, -1, -1
20, 3, 364, 161, 38, 96, -1, -1, -1, -1
20, 4, 154, 377, 67, 182, -1, -1, -1, -1
20, 5, 635, 174, 43, 99, -1, -1, -1, -1
20, 7, 277, 121, 27, 87, -1, -1, -1, -1
20, 9, 473, 132, 39, 101, -1, -1, -1, -1
20, 10, 805, 169, 28, 70, -1, -1, -1, -1
20, 11, 772, 165, 39, 89, -1, -1, -1, -1
20, 12, 93, 175, 32, 87, -1, -1, -1, -1
20, 13, 206, 144, 30, 103, -1, -1, -1, -1
20, 14, 38, 457, 65, 132, -1, -1, -1, -1
20, 15, 303, 130, 31, 100, -1, -1, -1, -1
20, 1, 146, 275, 46, 89, -1, -1, -1, -1
20, 16, 399, 122, 33, 95, -1, -1, -1, -1
21, 2, 364, 351, 75, 175, -1, -1, -1, -1
21, 3, 363, 163, 37, 92, -1, -1, -1, -1
21, 4, 151, 377, 67, 182, -1, -1, -1, -1
21, 5, 637, 173, 42, 99, -1, -1, -1, -1
21, 7, 279, 121, 27, 88, -1, -1, -1, -1
21, 9, 475, 132, 39, 102, -1, -1, -1, -1
21, 10, 809, 168, 28, 70, -1, -1, -1, -1
21, 11, 775, 166, 39, 89, -1, -1, -1, -1
21, 12, 93, 175, 30, 84, -1, -1, -1, -1
21, 13, 205, 143, 30, 102, -1, -1, -1, -1
21, 14, 37, 459, 65, 131, -1, -1, -1, -1
21, 15, 304, 130, 31, 99, -1, -1, -1, -1
21, 1, 145, 276, 45, 86, -1, -1, -1, -1
21, 16, 399, 123, 33, 93, -1, -1, -1, -1
22, 2, 363, 351, 74, 174, -1, -1, -1, -1
22, 3, 363, 163, 37, 92, -1, -1, -1, -1
22, 4, 148, 377, 67, 182, -1, -1, -1, -1
22, 5, 640, 173, 42, 100, -1, -1, -1, -1
22, 7, 279, 122, 27, 89, -1, -1, -1, -1
22, 9, 475, 132, 39, 101, -1, -1, -1, -1
22, 10, 813, 168, 27, 70, -1, -1, -1, -1
22, 11, 777, 165, 39, 88, -1, -1, -1, -1
22, 12, 93, 174, 31, 86, -1, -1, -1, -1
22, 13, 205, 143, 30, 102, -1, -1, -1, -1
22, 14, 35, 458, 62, 124, -1, -1, -1, -1
22, 15, 304, 130, 31, 99, -1, -1, -1, -1
22, 1, 143, 277, 45, 84, -1, -1, -1, -1
22, 16, 399, 123, 32, 92, -1, -1, -1, -1
23, 2, 363, 352, 73, 173, -1, -1, -1, -1
23, 3, 363, 163, 38, 92, -1, -1, -1, -1
23, 4, 146, 377, 66, 182, -1, -1, -1, -1
23, 5, 644, 176, 39, 93, -1, -1, -1, -1
23, 7, 280, 121, 27, 89, -1, -1, -1, -1
23, 9, 476, 130, 38, 100, -1, -1, -1, -1
23, 10, 816, 168, 28, 71, -1, -1, -1, -1
23, 11, 780, 163, 39, 87, -1, -1, -1, -1
23, 12, 94, 172, 32, 89, -1, -1, -1, -1
23, 13, 205, 143, 30, 102, -1, -1, -1, -1
23, 14, 33, 460, 61, 120, -1, -1, -1, -1
23, 15, 304, 130, 31, 99, -1, -1, -1, -1
23, 1, 141, 278, 45, 83, -1, -1, -1, -1
23, 16, 399, 123, 32, 92, -1, -1, -1, -1
24, 2, 362, 352, 72, 172, -1, -1, -1, -1
24, 3, 363, 163, 38, 91, -1, -1, -1, -1
24, 4, 144, 379, 66, 180, -1, -1, -1, -1
24, 5, 647, 177, 39, 92, -1, -1, -1, -1
24, 7, 281, 122, 27, 89, -1, -1, -1, -1
24, 9, 476, 130, 38, 99, -1, -1, -1, -1
24, 10, 818, 167, 28, 72, -1, -1, -1, -1
24, 11, 782, 163, 40, 90, -1, -1, -1, -1
24, 12, 94, 172, 32, 90, -1, -1, -1, -1
24, 13, 206, 142, 30, 102, -1, -1, -1, -1
24, 14, 32, 467, 64, 129, -1, -1, -1, -1
24, 15, 304, 131, 31, 98, -1, -1, -1, -1
24, 1, 140, 279, 46, 83, -1, -1, -1, -1
24, 16, 399, 122, 33, 93, -1, -1, -1, -1
24, 17, 237, 148, 37, 95, -1, -1, -1, -1
25, 2, 362, 353, 71, 171, -1, -1, -1, -1
25, 3, 361, 163, 38, 91, -1, -1, -1, -1
25, 4, 141, 380, 67, 182, -1, -1, -1, -1
25, 5, 651, 178, 38, 89, -1, -1, -1, -1
25, 7, 281, 121, 28, 91, -1, -1, -1, -1
25, 9, 477, 130, 37, 98, -1, -1, -1, -1
25, 10, 820, 169, 28, 71, -1, -1, -1, -1
25, 11, 784, 164, 40, 90, -1, -1, -1, -1
25, 12, 94, 172, 31, 89, -1, -1, -1, -1
25, 13, 206, 142, 30, 102, -1, -1, -1, -1
25, 14, 31, 469, 62, 128, -1, -1, -1, -1
25, 15, 304, 131, 32, 100, -1, -1, -1, -1
25, 1, 138, 277, 44, 79, -1, -1, -1, -1
25, 16, 398, 121, 33, 95, -1, -1, -1, -1
25, 17, 237, 149, 37, 95, -1, -1, -1, -1
26, 2, 359, 355, 71, 172, -1, -1, -1, -1
26, 3, 360, 164, 38, 92, -1, -1, -1, -1
26, 4, 138, 382, 68, 183, -1, -1, -1, -1
26, 5, 655, 178, 39, 92, -1, -1, -1, -1
26, 7, 282, 121, 28, 92, -1, -1, -1, -1
26, 9, 480, 128, 39, 103, -1, -1, -1, -1
26, 10, 823, 170, 27, 70, -1, -1, -1, -1
26, 11, 785, 164, 39, 90, -1, -1, -1, -1
26, 12, 94, 171, 31, 89, -1, -1, -1, -1
26, 13, 205, 142, 30, 101, -1, -1, -1, -1
26, 14, 30, 472, 60, 129, -1, -1, -1, -1
26, 15, 305, 131, 32, 100, -1, -1, -1, -1
26, 1, 137, 280, 48, 85, -1, -1, -1, -1
26, 16, 398, 122, 34, 98, -1, -1, -1, -1
26, 17, 238, 149, 37, 95, -1, -1, -1, -1
27, 2, 355, 356, 71, 172, -1, -1, -1, -1
27, 3, 360, 166, 37, 91, -1, -1, -1, -1
27, 4, 135, 386, 69, 185, -1, -1, -1, -1
27, 5, 662, 177, 42, 96, -1, -1, -1, -1
27, 7, 283, 121, 27, 92, -1, -1, -1, -1
27, 9, 483, 128, 41, 107, -1, -1, -1, -1
27, 10, 825, 172, 28, 70, -1, -1, -1, -1
27, 11, 788, 165, 38, 89, -1, -1, -1, -1
27, 12, 94, 172, 31, 88, -1, -1, -1, -1
27, 13, 206, 142, 30, 101, -1, -1, -1, -1
27, 14, 29, 473, 58, 130, -1, -1, -1, -1
27, 15, 304, 132, 31, 98, -1, -1, -1, -1
27, 1, 135, 284, 52, 92, -1, -1, -1, -1
27, 16, 399, 122, 33, 96, -1, -1, -1, -1
27, 17, 238, 148, 38, 96, -1, -1, -1, -1
28, 2, 352, 358, 72, 172, -1, -1, -1, -1
28, 3, 360, 167, 37, 90, -1, -1, -1, -1
28, 4, 132, 388, 70, 186, -1, -1, -1, -1
28, 5, 667, 177, 44, 97, -1, -1, -1, -1
28, 7, 284, 122, 27, 92, -1, -1, -1, -1
28, 9, 483, 125, 44, 112, -1, -1, -1, -1
28, 10, 827, 174, 28, 71, -1, -1, -1, -1
28, 11, 791, 165, 38, 89, -1, -1, -1, -1
28, 12, 94, 172, 31, 88, -1, -1, -1, -1
28, 13, 206, 142, 31, 101, -1, -1, -1, -1
28, 14, 27, 474, 55, 130, -1, -1, -1, -1
28, 15, 303, 133, 31, 97, -1, -1, -1, -1
28, 1, 134, 286, 54, 95, -1, -1, -1, -1
28, 16, 400, 122, 33, 96, -1, -1, -1, -1
28, 17, 239, 148, 38, 96, -1, -1, -1, -1
29, 2, 350, 359, 71, 170, -1, -1, -1, -1
29, 3, 359, 167, 37, 91, -1, -1, -1, -1
29, 4, 130, 391, 71, 188, -1, -1, -1, -1
29, 5, 671, 175, 47, 100, -1, -1, -1, -1
29, 7, 285, 120, 26, 89, -1, -1, -1, -1
29, 9, 483, 124, 45, 113, -1, -1, -1, -1
29, 10, 830, 174, 28, 72, -1, -1, -1, -1
29, 11, 793, 165, 39, 91, -1, -1, -1, -1
29, 12, 94, 172, 31, 89, -1, -1, -1, -1
29, 13, 206, 142, 31, 101, -1, -1, -1, -1
29, 14, 27, 474, 54, 131, -1, -1, -1, -1
29, 15, 303, 133, 31, 96, -1, -1, -1, -1
29, 1, 133, 287, 55, 96, -1, -1, -1, -1
29, 16, 400, 122, 34, 98, -1, -1, -1, -1
29, 17, 240, 149, 38, 94, -1, -1, -1, -1
30, 2, 347, 361, 71, 171, -1, -1, -1, -1
30, 3, 358, 166, 38, 96, -1, -1, -1, -1
30, 4, 126, 395, 73, 192, -1, -1, -1, -1
30, 5, 674, 175, 49, 103, -1, -1, -1, -1
30, 7, 286, 118, 26, 87, -1, -1, -1, -1
30, 9, 481, 126, 43, 106, -1, -1, -1, -1
30, 10, 832, 174, 28, 73, -1, -1, -1, -1
30, 11, 796, 165, 39, 92, -1, -1, -1, -1
30, 12, 94, 172, 31, 89, -1, -1, -1, -1
30, 13, 206, 142, 31, 100, -1, -1, -1, -1
30, 14, 26, 474, 52, 131, -1, -1, -1, -1
30, 15, 298, 130, 34, 102, -1, -1, -1, -1
30, 1, 133, 289, 56, 98, -1, -1, -1, -1
30, 16, 399, 124, 35, 102, -1, -1, -1, -1
30, 17, 242, 150, 36, 92, -1, -1, -1, -1
31, 2, 344, 363, 71, 174, -1, -1, -1, -1
31, 3, 358, 166, 38, 96, -1, -1, -1, -1
31, 4, 123, 396, 73, 193, -1, -1, -1, -1
31, 5, 676, 164, 60, 126, -1, -1, -1, -1
31, 7, 289, 117, 25, 83, -1, -1, -1, -1
31, 9, 477, 127, 41, 104, -1, -1, -1, -1
31, 10, 833, 176, 28, 72, -1, -1, -1, -1
31, 11, 799, 167, 39, 90, -1, -1, -1, -1
31, 12, 94, 173, 31, 89, -1, -1, -1, -1
31, 13, 206, 142, 30, 100, -1, -1, -1, -1
31, 14, 25, 473, 50, 130, -1, -1, -1, -1
31, 15, 294, 129, 35, 105, -1, -1, -1, -1
31, 1, 132, 290, 56, 96, -1, -1, -1, -1
31, 16, 399, 124, 35, 102, -1, -1, -1, -1
31, 17, 243, 150, 36, 91, -1, -1, -1, -1
31, 18, 599, 146, 28, 81, -1, -1, -1, -1
32, 2, 342, 364, 71, 176, -1, -1, -1, -1
32, 3, 359, 166, 38, 98, -1, -1, -1, -1
32, 4, 120, 398, 73, 193, -1, -1, -1, -1
32, 5, 677, 169, 56, 118, -1, -1, -1, -1
32, 7, 289, 119, 27, 89, -1, -1, -1, -1
32, 9, 475, 125, 41, 107, -1, -1, -1, -1
32, 10, 835, 177, 28, 71, -1, -1, -1, -1
32, 11, 802, 167, 38, 87, -1, -1, -1, -1
32, 12, 94, 173, 31, 90, -1, -1, -1, -1
32, 13, 206, 142, 31, 100, -1, -1, -1, -1
32, 14, 23, 474, 47, 125, -1, -1, -1, -1
32, 15, 292, 128, 35, 106, -1, -1, -1, -1
32, 1, 131, 291, 56, 95, -1, -1, -1, -1
32, 16, 398, 125, 34, 99, -1, -1, -1, -1
32, 17, 244, 149, 35, 90, -1, -1, -1, -1
32, 18, 600, 146, 28, 81, -1, -1, -1, -1
32, 19, 555, 120, 32, 103, -1, -1, -1, -1
32, 6, 499, 137, 32, 95, -1, -1, -1, -1
33, 2, 341, 365, 70, 177, -1, -1, -1, -1
33, 3, 360, 167, 39, 97, -1, -1, -1, -1
33, 4, 114, 397, 72, 192, -1, -1, -1, -1
33, 5, 679, 174, 51, 106, -1, -1, -1, -1
33, 7, 290, 120, 27, 90, -1, -1, -1, -1
33, 9, 474, 123, 41, 108, -1, -1, -1, -1
33, 10, 839, 175, 27, 69, -1, -1, -1, -1
33, 11, 805, 169, 40, 91, -1, -1, -1, -1
33, 12, 94, 172, 31, 90, -1, -1, -1, -1
33, 13, 207, 142, 30, 99, -1, -1, -1, -1
33, 15, 292, 128, 35, 106, -1, -1, -1, -1
33, 1, 131, 294, 58, 97, -1, -1, -1, -1
33, 16, 398, 125, 34, 99, -1, -1, -1, -1
33, 17, 244, 149, 35, 90, -1, -1, -1, -1
33, 18, 601, 147, 28, 83, -1, -1, -1, -1
33, 19, 555, 121, 32, 105, -1, -1, -1, -1
33, 20, 324, 166, 32, 102, -1, -1, -1, -1
33, 6, 502, 137, 33, 99, -1, -1, -1, -1
34, 2, 340, 365, 70, 177, -1, -1, -1, -1
34, 3, 359, 168, 39, 98, -1, -1, -1, -1
34, 4, 110, 397, 71, 190, -1, -1, -1, -1
34, 5, 684, 172, 52, 109, -1, -1, -1, -1
34, 7, 291, 116, 25, 81, -1, -1, -1, -1
34, 9, 474, 123, 41, 109, -1, -1, -1, -1
34, 10, 841, 175, 27, 69, -1, -1, -1, -1
34, 11, 806, 168, 39, 89, -1, -1, -1, -1
34, 12, 94, 171, 31, 90, -1, -1, -1, -1
34, 13, 207, 142, 30, 99, -1, -1, -1, -1
34, 14, 20, 481, 40, 111, -1, -1, -1, -1
34, 15, 293, 128, 36, 107, -1, -1, -1, -1
34, 1, 130, 295, 57, 95, -1, -1, -1, -1
34, 16, 398, 124, 35, 100, -1, -1, -1, -1
34, 17, 244, 149, 35, 90, -1, -1, -1, -1
34, 18, 603, 148, 28, 82, -1, -1, -1, -1
34, 19, 557, 120, 32, 103, -1, -1, -1, -1
34, 20, 323, 165, 32, 102, -1, -1, -1, -1
34, 6, 504, 135, 34, 102, -1, -1, -1, -1
35, 2, 338, 365, 69, 177, -1, -1, -1, -1
35, 3, 359, 169, 38, 96, -1, -1, -1, -1
35, 4, 108, 398, 71, 189, -1, -1, -1, -1
35, 5, 691, 163, 60, 129, -1, -1, -1, -1
